City,AverageTemperature,year,month
Colorado Springs,9.975,2008,10
Colorado Springs,5.228999999999999,2008,11
Colorado Springs,-2.8080000000000003,2008,12
Colorado Springs,-0.16199999999999992,2009,1
Colorado Springs,2.173,2009,2
Colorado Springs,4.388,2009,3
Colorado Springs,6.8930000000000025,2009,4
Colorado Springs,13.958,2009,5
Colorado Springs,17.625999999999994,2009,6
Colorado Springs,20.832,2009,7
Colorado Springs,20.19,2009,8
Colorado Springs,15.696000000000002,2009,9
Colorado Springs,5.153,2009,10
Colorado Springs,4.939,2009,11
Colorado Springs,-5.055,2009,12
Colorado Springs,-1.3299999999999998,2010,1
Colorado Springs,-2.83,2010,2
Colorado Springs,3.724,2010,3
Colorado Springs,8.168000000000001,2010,4
Colorado Springs,11.898,2010,5
Colorado Springs,19.962,2010,6
Colorado Springs,22.469,2010,7
Colorado Springs,21.88,2010,8
Colorado Springs,18.554000000000002,2010,9
Colorado Springs,11.205,2010,10
Colorado Springs,2.847,2010,11
Colorado Springs,0.518,2010,12
Colorado Springs,-2.6039999999999996,2011,1
Colorado Springs,-2.821,2011,2
Colorado Springs,5.018000000000002,2011,3
Colorado Springs,8.052999999999999,2011,4
Colorado Springs,11.218,2011,5
Colorado Springs,19.704,2011,6
Colorado Springs,23.688,2011,7
Colorado Springs,23.358,2011,8
Colorado Springs,16.540000000000006,2011,9
Colorado Springs,9.935,2011,10
Colorado Springs,3.475,2011,11
Colorado Springs,-3.0610000000000004,2011,12
Colorado Springs,0.7640000000000002,2012,1
Colorado Springs,-2.33,2012,2
Colorado Springs,7.9179999999999975,2012,3
Colorado Springs,10.807,2012,4
Colorado Springs,14.829,2012,5
Colorado Springs,22.395,2012,6
Colorado Springs,24.301,2012,7
Colorado Springs,22.079,2012,8
Colorado Springs,17.357,2012,9
Colorado Springs,8.751,2012,10
Colorado Springs,5.72,2012,11
Colorado Springs,-1.55,2012,12
Colorado Springs,-2.138,2013,1
Colorado Springs,-1.882,2013,2
Colorado Springs,2.402,2013,3
Colorado Springs,5.0950000000000015,2013,4
Colorado Springs,13.409,2013,5
Colorado Springs,20.715,2013,6
Colorado Springs,22.065,2013,7
Colorado Springs,21.813,2013,8
Colorado Springs,19.373,2013,9
Columbia,5.483,2000,1
Columbia,8.978,2000,2
Columbia,13.831,2000,3
Columbia,15.145,2000,4
Columbia,22.8,2000,5
Columbia,26.16,2000,6
Columbia,26.874000000000002,2000,7
Columbia,26.186999999999998,2000,8
Columbia,21.984,2000,9
Columbia,16.951999999999998,2000,10
Columbia,10.291,2000,11
Columbia,2.458,2000,12
Columbia,5.251,2001,1
Columbia,9.816,2001,2
Columbia,10.331,2001,3
Columbia,17.362000000000002,2001,4
Columbia,21.472,2001,5
Columbia,24.917,2001,6
Columbia,25.808000000000003,2001,7
Columbia,26.855,2001,8
Columbia,21.408,2001,9
Columbia,15.252999999999998,2001,10
Columbia,14.11,2001,11
Columbia,9.696,2001,12
Columbia,6.952000000000001,2002,1
Columbia,7.603,2002,2
Columbia,12.207,2002,3
Columbia,18.99,2002,4
Columbia,20.034,2002,5
Columbia,25.70000000000001,2002,6
Columbia,27.925,2002,7
Columbia,26.736,2002,8
Columbia,23.922,2002,9
Columbia,18.101,2002,10
Columbia,10.159,2002,11
Columbia,5.94,2002,12
Columbia,4.525,2003,1
Columbia,7.149,2003,2
Columbia,13.103,2003,3
Columbia,15.594,2003,4
Columbia,20.679,2003,5
Columbia,24.02,2003,6
Columbia,25.923000000000002,2003,7
Columbia,26.309,2003,8
Columbia,22.166,2003,9
Columbia,16.483,2003,10
Columbia,14.116,2003,11
Columbia,5.3389999999999995,2003,12
Columbia,5.215999999999998,2004,1
Columbia,5.739,2004,2
Columbia,13.411,2004,3
Columbia,16.16,2004,4
Columbia,23.419,2004,5
Columbia,25.702,2004,6
Columbia,26.828000000000007,2004,7
Columbia,24.959,2004,8
Columbia,22.35700000000001,2004,9
Columbia,18.367,2004,10
Columbia,12.792000000000002,2004,11
Columbia,6.459,2004,12
Columbia,7.693,2005,1
Columbia,8.144,2005,2
Columbia,10.565,2005,3
Columbia,15.518999999999998,2005,4
Columbia,19.563,2005,5
Columbia,24.414,2005,6
Columbia,27.353,2005,7
Columbia,26.974,2005,8
Columbia,24.766,2005,9
Columbia,17.939999999999994,2005,10
Columbia,12.224,2005,11
Columbia,5.391,2005,12
Columbia,9.145,2006,1
Columbia,7.074,2006,2
Columbia,11.847,2006,3
Columbia,18.567,2006,4
Columbia,20.241,2006,5
Columbia,24.84,2006,6
Columbia,27.139,2006,7
Columbia,27.182,2006,8
Columbia,22.024,2006,9
Columbia,15.557,2006,10
Columbia,11.611,2006,11
Columbia,9.193999999999999,2006,12
Columbia,7.571999999999999,2007,1
Columbia,6.117000000000001,2007,2
Columbia,14.378,2007,3
Columbia,15.556,2007,4
Columbia,20.75,2007,5
Columbia,25.403000000000002,2007,6
Columbia,25.748,2007,7
Columbia,29.438,2007,8
Columbia,24.39,2007,9
Columbia,19.324,2007,10
Columbia,11.267000000000001,2007,11
Columbia,9.804,2007,12
Columbia,5.222,2008,1
Columbia,9.071,2008,2
Columbia,11.872,2008,3
Columbia,15.985999999999999,2008,4
Columbia,20.686,2008,5
Columbia,26.939,2008,6
Columbia,26.923000000000002,2008,7
Columbia,26.254,2008,8
Columbia,22.951,2008,9
Columbia,15.607,2008,10
Columbia,9.393,2008,11
Columbia,8.969,2008,12
Columbia,5.4510000000000005,2009,1
Columbia,7.604999999999999,2009,2
Columbia,11.383,2009,3
Columbia,16.067999999999998,2009,4
Columbia,21.394,2009,5
Columbia,26.061,2009,6
Columbia,25.915,2009,7
Columbia,26.55,2009,8
Columbia,22.85100000000001,2009,9
Columbia,15.871999999999998,2009,10
Columbia,12.429,2009,11
Columbia,5.441,2009,12
Columbia,3.71,2010,1
Columbia,4.09,2010,2
Columbia,10.661,2010,3
Columbia,17.709,2010,4
Columbia,22.799,2010,5
Columbia,27.57800000000001,2010,6
Columbia,28.331,2010,7
Columbia,27.52,2010,8
Columbia,24.647,2010,9
Columbia,17.299,2010,10
Columbia,11.359000000000002,2010,11
Columbia,2.509,2010,12
Columbia,3.735,2011,1
Columbia,9.096,2011,2
Columbia,12.144,2011,3
Columbia,17.852,2011,4
Columbia,21.572,2011,5
Columbia,26.878,2011,6
Columbia,28.339000000000002,2011,7
Columbia,27.482,2011,8
Columbia,23.119,2011,9
Columbia,15.528999999999998,2011,10
Columbia,12.13,2011,11
Columbia,9.2,2011,12
Columbia,7.911,2012,1
Columbia,9.164,2012,2
Columbia,17.006,2012,3
Columbia,17.456,2012,4
Columbia,22.617,2012,5
Columbia,24.135,2012,6
Columbia,28.338,2012,7
Columbia,25.445999999999998,2012,8
Columbia,22.847,2012,9
Columbia,16.829,2012,10
Columbia,10.146,2012,11
Columbia,9.812,2012,12
Columbia,8.677999999999999,2013,1
Columbia,6.734,2013,2
Columbia,8.437999999999999,2013,3
Columbia,16.262,2013,4
Columbia,19.652,2013,5
Columbia,25.199,2013,6
Columbia,26.00500000000001,2013,7
Columbia,24.927,2013,8
Columbia,23.45000000000001,2013,9
Columbus,7.675,2000,1
Columbus,10.982999999999999,2000,2
Columbus,14.822,2000,3
Columbus,15.57,2000,4
Columbus,23.375,2000,5
Columbus,25.658,2000,6
Columbus,28.012,2000,7
Columbus,26.981,2000,8
Columbus,22.717,2000,9
Columbus,17.770999999999994,2000,10
Columbus,11.874,2000,11
Columbus,3.762,2000,12
Columbus,5.271,2001,1
Columbus,11.329999999999998,2001,2
Columbus,10.905,2001,3
Columbus,17.589000000000002,2001,4
Columbus,21.557,2001,5
Columbus,24.634,2001,6
Columbus,26.803,2001,7
Columbus,26.358,2001,8
Columbus,22.494,2001,9
Columbus,16.116,2001,10
Columbus,15.114,2001,11
Columbus,10.451,2001,12
Columbus,8.248999999999999,2002,1
Columbus,8.072000000000001,2002,2
Columbus,12.932,2002,3
Columbus,19.308,2002,4
Columbus,21.345,2002,5
Columbus,25.276999999999997,2002,6
Columbus,27.144000000000002,2002,7
Columbus,26.935,2002,8
Columbus,25.168000000000006,2002,9
Columbus,19.881,2002,10
Columbus,10.803,2002,11
Columbus,6.803,2002,12
Columbus,4.6560000000000015,2003,1
Columbus,9.206,2003,2
Columbus,14.353,2003,3
Columbus,17.075,2003,4
Columbus,21.939,2003,5
Columbus,24.473000000000006,2003,6
Columbus,26.164,2003,7
Columbus,26.551,2003,8
Columbus,22.961,2003,9
Columbus,17.58,2003,10
Columbus,14.798,2003,11
Columbus,6.582000000000002,2003,12
Columbus,6.593999999999999,2004,1
Columbus,7.244,2004,2
Columbus,15.043,2004,3
Columbus,16.372999999999998,2004,4
Columbus,23.099,2004,5
Columbus,25.349,2004,6
Columbus,26.9,2004,7
Columbus,25.405,2004,8
Columbus,23.112,2004,9
Columbus,19.828,2004,10
Columbus,14.308,2004,11
Columbus,7.362,2004,12
Columbus,8.98,2005,1
Columbus,10.39,2005,2
Columbus,11.71,2005,3
Columbus,15.908,2005,4
Columbus,20.026,2005,5
Columbus,25.089,2005,6
Columbus,27.068,2005,7
Columbus,26.906,2005,8
Columbus,25.155,2005,9
Columbus,18.026,2005,10
Columbus,13.398,2005,11
Columbus,6.27,2005,12
Columbus,10.529000000000002,2006,1
Columbus,7.680999999999999,2006,2
Columbus,13.082,2006,3
Columbus,19.35,2006,4
Columbus,21.445,2006,5
Columbus,25.721999999999998,2006,6
Columbus,27.823,2006,7
Columbus,27.969,2006,8
Columbus,22.896,2006,9
Columbus,16.575999999999997,2006,10
Columbus,11.853,2006,11
Columbus,10.048,2006,12
Columbus,8.508,2007,1
Columbus,7.164999999999999,2007,2
Columbus,15.402000000000001,2007,3
Columbus,15.32,2007,4
Columbus,21.829,2007,5
Columbus,26.162,2007,6
Columbus,26.381,2007,7
Columbus,29.344,2007,8
Columbus,24.458000000000002,2007,9
Columbus,19.14,2007,10
Columbus,11.932,2007,11
Columbus,10.522,2007,12
Columbus,6.1129999999999995,2008,1
Columbus,9.369,2008,2
Columbus,12.616,2008,3
Columbus,16.884,2008,4
Columbus,21.416999999999998,2008,5
Columbus,26.461,2008,6
Columbus,26.752,2008,7
Columbus,26.2,2008,8
Columbus,23.757,2008,9
Columbus,16.641,2008,10
Columbus,10.651,2008,11
Columbus,10.043,2008,12
Columbus,7.484,2009,1
Columbus,8.524999999999999,2009,2
Columbus,13.548,2009,3
Columbus,16.116,2009,4
Columbus,21.95,2009,5
Columbus,26.538,2009,6
Columbus,25.904,2009,7
Columbus,26.04,2009,8
Columbus,23.985,2009,9
Columbus,17.107999999999997,2009,10
Columbus,12.088,2009,11
Columbus,6.981,2009,12
Columbus,4.369,2010,1
Columbus,4.8180000000000005,2010,2
Columbus,10.473,2010,3
Columbus,17.834,2010,4
Columbus,23.133000000000006,2010,5
Columbus,27.458,2010,6
Columbus,28.59800000000001,2010,7
Columbus,28.606,2010,8
Columbus,25.197,2010,9
Columbus,17.953,2010,10
Columbus,12.665,2010,11
Columbus,4.247999999999998,2010,12
Columbus,4.8610000000000015,2011,1
Columbus,9.684,2011,2
Columbus,14.201,2011,3
Columbus,18.46,2011,4
Columbus,21.335,2011,5
Columbus,27.57,2011,6
Columbus,27.831,2011,7
Columbus,28.087,2011,8
Columbus,22.633000000000006,2011,9
Columbus,15.926999999999998,2011,10
Columbus,13.05,2011,11
Columbus,9.824,2011,12
Columbus,9.603,2012,1
Columbus,11.11,2012,2
Columbus,17.891,2012,3
Columbus,18.226,2012,4
Columbus,22.978,2012,5
Columbus,24.891,2012,6
Columbus,28.15,2012,7
Columbus,25.936,2012,8
Columbus,23.109,2012,9
Columbus,17.205,2012,10
Columbus,11.015,2012,11
Columbus,10.437,2012,12
Columbus,10.762,2013,1
Columbus,8.572999999999999,2013,2
Columbus,9.979,2013,3
Columbus,16.878,2013,4
Columbus,20.165,2013,5
Columbus,25.711,2013,6
Columbus,25.678,2013,7
Columbus,25.479,2013,8
Columbus,24.524,2013,9
Columbus,-2.1670000000000003,2000,1
Columbus,3.765,2000,2
Columbus,8.447000000000001,2000,3
Columbus,11.16,2000,4
Columbus,18.86,2000,5
Columbus,22.533,2000,6
Columbus,22.57,2000,7
Columbus,22.303,2000,8
Columbus,18.576,2000,9
Columbus,14.289000000000001,2000,10
Columbus,5.524,2000,11
Columbus,-4.43,2000,12
Columbus,-1.481,2001,1
Columbus,2.742,2001,2
Columbus,3.87,2001,3
Columbus,13.752,2001,4
Columbus,17.87,2001,5
Columbus,21.554000000000002,2001,6
Columbus,23.443,2001,7
Columbus,23.992,2001,8
Columbus,18.137,2001,9
Columbus,12.981,2001,10
Columbus,9.753,2001,11
Columbus,4.313,2001,12
Columbus,2.007,2002,1
Columbus,2.7380000000000004,2002,2
Columbus,5.593,2002,3
Columbus,13.074000000000002,2002,4
Columbus,15.556,2002,5
Columbus,23.308000000000003,2002,6
Columbus,25.517000000000003,2002,7
Columbus,24.727,2002,8
Columbus,21.464,2002,9
Columbus,12.44,2002,10
Columbus,5.79,2002,11
Columbus,0.675,2002,12
Columbus,-4.34,2003,1
Columbus,-1.912,2003,2
Columbus,7.04,2003,3
Columbus,12.893,2003,4
Columbus,17.062,2003,5
Columbus,20.293,2003,6
Columbus,23.526,2003,7
Columbus,23.721,2003,8
Columbus,18.429,2003,9
Columbus,11.954,2003,10
Columbus,9.169,2003,11
Columbus,1.537,2003,12
Columbus,-2.8510000000000004,2004,1
Columbus,0.617,2004,2
Columbus,7.428,2004,3
Columbus,11.892,2004,4
Columbus,19.864,2004,5
Columbus,21.735,2004,6
Columbus,23.393,2004,7
Columbus,21.634,2004,8
Columbus,20.174,2004,9
Columbus,13.066,2004,10
Columbus,8.596,2004,11
Columbus,0.909,2004,12
Columbus,0.516,2005,1
Columbus,2.052,2005,2
Columbus,3.353,2005,3
Columbus,12.581,2005,4
Columbus,15.002,2005,5
Columbus,23.56600000000001,2005,6
Columbus,25.211,2005,7
Columbus,24.804000000000002,2005,8
Columbus,21.151999999999997,2005,9
Columbus,13.127,2005,10
Columbus,7.81,2005,11
Columbus,-1.3050000000000002,2005,12
Columbus,4.952,2006,1
Columbus,0.946,2006,2
Columbus,5.186,2006,3
Columbus,13.884,2006,4
Columbus,16.297,2006,5
Columbus,21.095,2006,6
Columbus,24.573,2006,7
Columbus,24.388,2006,8
Columbus,17.735,2006,9
Columbus,11.371,2006,10
Columbus,7.648,2006,11
Columbus,4.4,2006,12
Columbus,1.994,2007,1
Columbus,-5.71,2007,2
Columbus,8.747,2007,3
Columbus,10.447000000000001,2007,4
Columbus,19.326,2007,5
Columbus,22.874000000000002,2007,6
Columbus,22.555,2007,7
Columbus,25.717,2007,8
Columbus,21.211,2007,9
Columbus,16.250999999999998,2007,10
Columbus,6.783,2007,11
Columbus,1.99,2007,12
Columbus,-0.6829999999999999,2008,1
Columbus,-0.205,2008,2
Columbus,4.565,2008,3
Columbus,12.737,2008,4
Columbus,15.503000000000002,2008,5
Columbus,22.907,2008,6
Columbus,23.613000000000003,2008,7
Columbus,22.588,2008,8
Columbus,20.895,2008,9
Columbus,12.276,2008,10
Columbus,5.305,2008,11
Columbus,0.7010000000000001,2008,12
Columbus,-4.216,2009,1
Columbus,1.372,2009,2
Columbus,7.433,2009,3
Columbus,11.962,2009,4
Columbus,17.849,2009,5
Columbus,22.419,2009,6
Columbus,21.66500000000001,2009,7
Columbus,22.705,2009,8
Columbus,19.409,2009,9
Columbus,11.003,2009,10
Columbus,8.675,2009,11
Columbus,0.4520000000000001,2009,12
Columbus,-2.873,2010,1
Columbus,-2.512,2010,2
Columbus,6.874,2010,3
Columbus,14.075,2010,4
Columbus,18.905,2010,5
Columbus,24.053,2010,6
Columbus,25.25,2010,7
Columbus,24.612,2010,8
Columbus,20.279,2010,9
Columbus,13.723,2010,10
Columbus,6.549,2010,11
Columbus,-2.952,2010,12
Columbus,-3.164,2011,1
Columbus,1.5519999999999998,2011,2
Columbus,6.285,2011,3
Columbus,13.089,2011,4
Columbus,17.637999999999995,2011,5
Columbus,22.638,2011,6
Columbus,26.421,2011,7
Columbus,23.451,2011,8
Columbus,18.921,2011,9
Columbus,12.204,2011,10
Columbus,9.346,2011,11
Columbus,3.885,2011,12
Columbus,1.4449999999999998,2012,1
Columbus,2.998,2012,2
Columbus,12.457,2012,3
Columbus,11.409,2012,4
Columbus,20.491,2012,5
Columbus,22.32200000000001,2012,6
Columbus,26.541,2012,7
Columbus,23.204,2012,8
Columbus,18.785999999999998,2012,9
Columbus,12.114,2012,10
Columbus,5.2090000000000005,2012,11
Columbus,4.259,2012,12
Columbus,0.536,2013,1
Columbus,-0.134,2013,2
Columbus,2.822,2013,3
Columbus,11.847,2013,4
Columbus,18.254,2013,5
Columbus,22.185,2013,6
Columbus,23.558000000000003,2013,7
Columbus,22.35400000000001,2013,8
Columbus,19.680999999999997,2013,9
Concord,10.081,2000,1
Concord,11.157,2000,2
Concord,12.667,2000,3
Concord,14.974,2000,4
Concord,17.035999999999998,2000,5
Concord,19.724,2000,6
Concord,18.828,2000,7
Concord,20.062,2000,8
Concord,19.904,2000,9
Concord,15.560999999999998,2000,10
Concord,10.372,2000,11
Concord,9.898,2000,12
Concord,8.516,2001,1
Concord,9.841000000000001,2001,2
Concord,13.769,2001,3
Concord,12.228,2001,4
Concord,19.789,2001,5
Concord,20.192999999999998,2001,6
Concord,19.597,2001,7
Concord,19.938,2001,8
Concord,18.826,2001,9
Concord,17.645,2001,10
Concord,13.279000000000002,2001,11
Concord,9.342,2001,12
Concord,8.165,2002,1
Concord,11.38,2002,2
Concord,11.865,2002,3
Concord,13.826,2002,4
Concord,15.757,2002,5
Concord,18.766,2002,6
Concord,20.379,2002,7
Concord,19.921,2002,8
Concord,20.132,2002,9
Concord,16.307000000000002,2002,10
Concord,13.467,2002,11
Concord,9.99,2002,12
Concord,11.474,2003,1
Concord,10.765,2003,2
Concord,13.370999999999999,2003,3
Concord,11.906,2003,4
Concord,16.368,2003,5
Concord,19.235,2003,6
Concord,21.565,2003,7
Concord,20.46,2003,8
Concord,20.782,2003,9
Concord,18.35,2003,10
Concord,11.179,2003,11
Concord,9.646,2003,12
Concord,8.978,2004,1
Concord,10.501,2004,2
Concord,15.812999999999999,2004,3
Concord,15.582,2004,4
Concord,16.847,2004,5
Concord,18.679,2004,6
Concord,20.279,2004,7
Concord,20.583000000000002,2004,8
Concord,20.521,2004,9
Concord,15.676999999999998,2004,10
Concord,11.574000000000002,2004,11
Concord,9.465,2004,12
Concord,8.51,2005,1
Concord,11.890999999999998,2005,2
Concord,13.681,2005,3
Concord,13.281,2005,4
Concord,16.632,2005,5
Concord,17.74,2005,6
Concord,21.455,2005,7
Concord,20.434,2005,8
Concord,17.88,2005,9
Concord,16.276999999999994,2005,10
Concord,13.615,2005,11
Concord,10.659,2005,12
Concord,9.952,2006,1
Concord,11.421,2006,2
Concord,9.943999999999999,2006,3
Concord,13.094,2006,4
Concord,17.148,2006,5
Concord,20.145,2006,6
Concord,22.465,2006,7
Concord,19.591,2006,8
Concord,18.949,2006,9
Concord,15.861999999999998,2006,10
Concord,12.479,2006,11
Concord,9.202,2006,12
Concord,8.165,2007,1
Concord,10.718,2007,2
Concord,14.002,2007,3
Concord,14.117,2007,4
Concord,16.666,2007,5
Concord,18.829,2007,6
Concord,20.325,2007,7
Concord,20.601,2007,8
Concord,18.781,2007,9
Concord,15.439999999999998,2007,10
Concord,13.277999999999999,2007,11
Concord,8.318999999999999,2007,12
Concord,8.026,2008,1
Concord,10.449000000000002,2008,2
Concord,12.265,2008,3
Concord,13.468,2008,4
Concord,16.625999999999998,2008,5
Concord,19.473,2008,6
Concord,20.335,2008,7
Concord,20.797,2008,8
Concord,20.014,2008,9
Concord,17.351,2008,10
Concord,13.812999999999999,2008,11
Concord,8.017000000000001,2008,12
Concord,10.129,2009,1
Concord,10.359000000000002,2009,2
Concord,12.058,2009,3
Concord,13.786,2009,4
Concord,17.215,2009,5
Concord,18.46,2009,6
Concord,19.923,2009,7
Concord,20.581,2009,8
Concord,20.95,2009,9
Concord,15.937999999999999,2009,10
Concord,12.457,2009,11
Concord,8.381,2009,12
Concord,9.599,2010,1
Concord,11.467,2010,2
Concord,12.308,2010,3
Concord,12.403,2010,4
Concord,14.555,2010,5
Concord,18.643,2010,6
Concord,19.191,2010,7
Concord,18.781,2010,8
Concord,20.02,2010,9
Concord,16.689999999999998,2010,10
Concord,12.107,2010,11
Concord,10.287,2010,12
Concord,9.359,2011,1
Concord,9.817,2011,2
Concord,11.886,2011,3
Concord,13.358,2011,4
Concord,14.526,2011,5
Concord,17.544,2011,6
Concord,19.649,2011,7
Concord,19.389,2011,8
Concord,20.54,2011,9
Concord,17.294999999999998,2011,10
Concord,11.478,2011,11
Concord,9.118,2011,12
Concord,9.993,2012,1
Concord,11.116,2012,2
Concord,11.503,2012,3
Concord,14.15,2012,4
Concord,16.555,2012,5
Concord,18.482,2012,6
Concord,19.632,2012,7
Concord,20.531,2012,8
Concord,19.045,2012,9
Concord,17.294999999999998,2012,10
Concord,13.367,2012,11
Concord,8.95,2012,12
Concord,8.32,2013,1
Concord,10.229,2013,2
Concord,13.505999999999998,2013,3
Concord,15.996,2013,4
Concord,17.434,2013,5
Concord,19.759,2013,6
Concord,20.657,2013,7
Concord,19.731,2013,8
Concord,20.471,2013,9
Coral Springs,17.851999999999997,2000,1
Coral Springs,18.819000000000006,2000,2
Coral Springs,22.416,2000,3
Coral Springs,22.409,2000,4
Coral Springs,25.845,2000,5
Coral Springs,27.48,2000,6
Coral Springs,28.408,2000,7
Coral Springs,28.224,2000,8
Coral Springs,27.864,2000,9
Coral Springs,23.867,2000,10
Coral Springs,20.7,2000,11
Coral Springs,18.169,2000,12
Coral Springs,14.682999999999998,2001,1
Coral Springs,21.631,2001,2
Coral Springs,21.341,2001,3
Coral Springs,23.05,2001,4
Coral Springs,24.799,2001,5
Coral Springs,27.658,2001,6
Coral Springs,28.055,2001,7
Coral Springs,28.651,2001,8
Coral Springs,26.993000000000002,2001,9
Coral Springs,24.824,2001,10
Coral Springs,21.938,2001,11
Coral Springs,20.799,2001,12
Coral Springs,18.61,2002,1
Coral Springs,19.288,2002,2
Coral Springs,22.570999999999998,2002,3
Coral Springs,24.572,2002,4
Coral Springs,26.383000000000006,2002,5
Coral Springs,27.126,2002,6
Coral Springs,28.345,2002,7
Coral Springs,28.512,2002,8
Coral Springs,28.244,2002,9
Coral Springs,26.343000000000004,2002,10
Coral Springs,20.930999999999997,2002,11
Coral Springs,18.416,2002,12
Coral Springs,14.791999999999998,2003,1
Coral Springs,20.495,2003,2
Coral Springs,24.634,2003,3
Coral Springs,22.813,2003,4
Coral Springs,26.964,2003,5
Coral Springs,27.855,2003,6
Coral Springs,28.707,2003,7
Coral Springs,28.244,2003,8
Coral Springs,27.701,2003,9
Coral Springs,25.641,2003,10
Coral Springs,23.068,2003,11
Coral Springs,17.084999999999994,2003,12
Coral Springs,17.252,2004,1
Coral Springs,19.641,2004,2
Coral Springs,21.342,2004,3
Coral Springs,22.072,2004,4
Coral Springs,25.705,2004,5
Coral Springs,28.47900000000001,2004,6
Coral Springs,28.491,2004,7
Coral Springs,28.547,2004,8
Coral Springs,27.779,2004,9
Coral Springs,24.935,2004,10
Coral Springs,22.131,2004,11
Coral Springs,17.941,2004,12
Coral Springs,18.123,2005,1
Coral Springs,18.643,2005,2
Coral Springs,20.174,2005,3
Coral Springs,21.479,2005,4
Coral Springs,25.323,2005,5
Coral Springs,27.3,2005,6
Coral Springs,29.416,2005,7
Coral Springs,29.398000000000003,2005,8
Coral Springs,27.97900000000001,2005,9
Coral Springs,25.509,2005,10
Coral Springs,22.43,2005,11
Coral Springs,17.909000000000006,2005,12
Coral Springs,18.391,2006,1
